Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
@BancoCiudad,Te invitamos a participar de nuestras próximas #Subastas de #Inmuebles 🏡🏘️ Hacé click y accedé al cronograma y catálogos digitales 👉 https://t.co/7625QQ9IK0 #oportunidad #quiéndamas! https://t.co/lQuBi3n9vp,2018-03-08 14:47:36,es,,0.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Renovar tu casa, hacer un viaje, cambiar el auto ¡El destino lo elegís vos! Préstamos Personales UVA #HacelaBien 🏠✈️🚗➡️ https://t.co/hzw8w7tAT3 https://t.co/8JWh2Sacnm",2018-03-07 15:31:55,es,,15.0,9.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"⚠️🛒 Si vas a COTO este finde, tenés el 20% de todos los meses y además, para todo lo que te pidieron en el cole, 50% en art de librería dentro del súper! 😁🖍️📚 Todo #SinTope de reintegro!
#VueltaAlCole en 👉 https://t.co/SZeB7PgQZ7 
20% 👉 https://t.co/LMqn25qUXg  
#débito https://t.co/mu3ehONEc2",2018-03-02 15:57:13,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"🛒 Este finde tenés 20% de #descuento #sintope en todo lo que necesitás, pero además 50% para la #vueltaalcole, podés creer? 😁📚🖍️🎒 Nos vemos en @Coto_Ar! 📣 https://t.co/LMqn259jyG https://t.co/D0kc02OygQ",2018-03-01 22:00:03,es,,6.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"🚗 Te invitamos a nuestra próxima #Subasta de #Automotores!
🚕 Viernes 9 de marzo, 11 hs.
🚙 Auditorio Santa María de los Buenos Ayres, Esmeralda 660, CABA 🚛 Mirá el catálogo acá 👉 https://t.co/ZE8nrAbXpm https://t.co/7zv6sgeDSG",2018-02-28 14:30:30,es,,3.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"🎨 Te invitamos a la Muestra ""Zariquiegui - Entronizaciones-Técnicas Mixtas"" de la artista Estela Zariquiegui.
📆 Inauguración: jueves 8/03 a las 13. Podés visitarla hasta el 28/03 en nuestro #EspaciodeArte de Esmeralda 660. https://t.co/0LxdOUEahu",2018-02-27 14:15:01,es,,0.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Aprovechá nuestra próxima #Subasta de #Inmuebles, Ideal para inversionistas 🏡 Agendalo 📆 miércoles 14 de marzo, 10:30 hs. en el Auditorio Santa María de los Buenos Ayres, Esmeralda 660, CABA. Conocé más acá ➡️ https://t.co/k2gGnurWlQ https://t.co/UwTaREGvSl",2018-02-21 14:50:03,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"📢 #BúsquedaLaboral
Si residís en #Cordoba Capital te estamos buscando para sumarte a la Gerencia de Empresas, como Asistente de Oficial de Negocios 🗂️💼 Conocé los detalles haciendo click acá 👉 https://t.co/B7feSNawt8 #OportunidadLaboral #TrabajáconNosotros https://t.co/UyGyTy8PoE",2018-02-21 12:50:03,es,,7.0,8.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#BúsquedaLaboral 🔎 Te estamos buscando para sumarte a la Gerencia de Canales Alternativos, como Analista de Experiencia del Cliente. Conocé los detalles y requisitos para postularte haciendo click acá 👉 https://t.co/uKZRyh1afH #trabajo #trabaáconnosotros #oportunidadlabural https://t.co/MqVegFwBQJ",2018-02-10 14:00:01,es,,8.0,8.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#BúsquedaLaboral 🔎 Te estamos buscando para sumarte a la Gerencia de #ProteccióndeActivosdeInformación y #Seguridad, como Asistente para el Equipo de Seguridad Operativa. Conocé los detalles para postularte haciendo click acá ➡️ https://t.co/Makkf6tiAt 🤓 Te esperamos! https://t.co/kBIxDd4S6p",2018-02-08 14:30:00,es,,5.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"¡Tu tiempo vale! Recordá que podés pagar impuestos y servicios desde tu casa a través de tu Home Banking, las 24 horas todos los días.🍹💻➡️ https://t.co/5weNrLF6Hy #GanáTiempo #pagos #homebanking https://t.co/b9OMudG59Y",2018-02-05 14:29:54,es,,2.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Este finde, además de tomar sol, ir a la pile y todo eso, date una vuelta por @Coto_Ar 😎☀ 💳 Y ya que estás, comprate protector solar 🏖 #Descuento #finde #SinTope https://t.co/SarkLEkTV7 #Coto #beneficios #débito https://t.co/vZRNlhoZKu",2018-02-02 13:15:04,es,,5.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#BúsquedaLaboral 🔎💻 Te estamos buscando para sumarte a la Gerencia de Productos y Publicidad, como Asistente para el Equipo de Diseño. Conocé los detalles y requisitos para postularte haciendo click acá ▶ https://t.co/xCqYdLtxZs
#oportunidadlabural #diseño #trabajáconnosotros https://t.co/8waIxeRRPf",2018-02-01 13:30:05,es,,7.0,9.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"⚽❤️⛱️☀️ Por si te lo perdiste, acá te dejamos un resumen del finde genial que pasamos en #LaFeliz con #FútbolSinViolencia!
https://t.co/cM9DRGSa5M
#FundaciónBancoCiudad @RacingSolidario @BOCASocialcabj  @CAHuracan @Independiente @SanLorenzo @CARPoficial @eberludueniaok",2018-01-31 14:23:28,es,,6.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#BúsquedaLaboral 🔎 Te estamos buscando para sumarte a la Gerencia de Canales Alternativos, como Analista de Experiencia del Cliente. Conocé los detalles y requisitos para postularte haciendo click acá 👉 https://t.co/uKZRyh1afH #oportunidadlaboral #trabajaconnosotros https://t.co/WozyiG3oNT",2018-01-31 13:00:01,es,,4.0,3.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"⏳¡Ahorrá tiempo! Recordá que las extracciones de hasta $10 mil podés hacerlas en nuestros cajeros automáticos, las 24 horas del día. Y si necesitás ampliar tu límite de extracción, recordá que podés hacerlo desde tu Home Banking 💻➡️ https://t.co/5weNrLF6Hy #GanáTiempo https://t.co/3IbhBvPsj9",2018-01-29 17:22:08,es,,6.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Aprovechá el año desde temprano, conocé los cursos de febrero acá 👉 https://t.co/svrnd1VndX #capacitación #aprendéonlime https://t.co/xr4MyFQOEH",2018-01-26 17:13:37,es,,1.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#BúsquedaLaboral Te estamos buscando para sumarte a la Gerencia de Inversiones y Mercado de Capitales 📈📊💼
Conocé los detalles y requisitos para postularte haciendo click acá 👉 https://t.co/4ZF2eDlDW3 #trabajo #mercadolaboral https://t.co/scs5IYMhh8",2018-01-26 15:59:02,es,,4.0,5.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Te invitamos a nuestra próxima #Subasta Especial #DíadelosEnamorados 💍💕
📆 Miércoles 7 de febrero, 13 hs. en Esmeralda 660, CABA. Mirá el catálogo online, podés encontrar un regalo soñado 💟➡️ https://t.co/0Hr0CUGubS https://t.co/k2BiWNFfbz",2018-01-26 15:25:04,es,,2.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Gracias a las figuras de #LaAcademia por acompañarnos en #FutbolSinViolencia ⚽️💙 @RacingClub https://t.co/42SSbWhlSA,2018-01-25 13:14:15,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"El verano en #MarDelPlata es más lindo con los descuentos del Ciudad en el @balneario12, claro que sí! 💳🏖️🌞➡️ https://t.co/75OHEV6KyS https://t.co/AvITVBCkBB",2018-01-23 20:08:38,es,,440.0,67.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,📸 @SanLorenzo tiene nueva casaca y los acompañamos una vez más! 💙👕❤ #SL2018 #GloriaMatadora #planteloficial https://t.co/1dyBmP0piR,2018-01-23 19:18:42,es,,33.0,6.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Ya se te fue un mes de #verano y todavía no te tomaste #vacaciones? Buscá tu tarjeta del Ciudad y regalate un descansito 😎🌎🗺️🏔️🏖️🕌🛫➡️ https://t.co/Yssv0CUKlR https://t.co/b7rWEQ0EKc,2018-01-23 15:11:47,es,,4.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Los campeones entregaron la copa al presidente de @CAHuracan, Alejandro Nadur🏆🎈👏 #elglobocampeon #futbolsinviolencia #chipibarijho #anguilagutierrez #leonardoorsi #gabriellettieri https://t.co/EwPwNNmnbS",2018-01-23 01:18:02,es,,85.0,26.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Gracias a todos los enormes deportistas como #elmono y #elpato por acompañarnos! ⚽️❤️🐒🦆 #FutbolSinViolencia https://t.co/vRwYl4CbY8,2018-01-22 18:19:45,es,,2.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Tuvimos un finde increíble en #mardelplata y #elglobo fue el campeón 🏆⚽️👏🎈#FutbolSinViolencia https://t.co/ZTLjF7axvz,2018-01-22 18:17:10,es,,79.0,19.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,RT @FundacionRiver: ¡El Balneario 12 recibió a los chicos del Comedor Los Peques que pudieron disfrutar del Torneo #FútbolSinViolencia orga…,2018-01-21 22:21:52,es,,0.0,12.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,@CAHuracan campeón! 🏆⚽️ #futbolsinviolencia #mardelplata https://t.co/6jALjySlw2,2018-01-21 20:18:36,es,,126.0,61.0,@CAHuracan,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Se viene la final ⚽️ @CARPoficial vs @CAHuracan #FutbolSinViolencia @balneario12 #mardelplata ⚽️ @ortizbatalla y los equipos protagonistas 🏆⛱ https://t.co/bom3cAPNrQ,2018-01-21 19:28:12,es,,15.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,RT @CAHuracan: 🎈💪El #FútbolSenior del Globo enfrentará a los Millonarios en la final de la Copa @BancoCiudad desde las 16 hs. Transmitirá @…,2018-01-21 19:07:56,es,,0.0,8.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Arquero estrella en #FutbolSinViolencia ⚽️ https://t.co/SqSfcrhpZs,2018-01-21 19:07:40,es,,13.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,RT @CAHuracan: 🎈💪 El #FútbolSenior del Globo disputará la final de la Copa Fundación @BancoCiudad desde las 16 hs aprox frente al ganador d…,2018-01-21 17:26:38,es,,0.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Ganó @carpoficial ⚽️🏅
A la tarde define vs @cahuracan!#FutbolSinViolencia #Superclasico… https://t.co/foXSTv4CZQ",2018-01-21 16:56:48,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#FutbolSinViolencia #Superclasico
@BocaJrsOficial @CARPoficial⚽️ en Mar del Plata, Argentina https://t.co/1C9r2sxMjS",2018-01-21 15:27:10,es,,5.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Hoy se define el torneo del finde! Vivilo en nuestro Instagram ➡️ #FutbolSinViolencia #Superclasico #final #elqueganavavsHuracan!
@BocaJrsOficial @CARPoficial @CAHuracan ⚽️ https://t.co/WH3RtPBH9Q",2018-01-21 14:19:01,es,,8.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,rogeliofrigerio y @montenegrogt también pasaron por el @Augusto_ok #futbolsinviolencia… https://t.co/8sbwThuHHC,2018-01-20 21:46:21,es,,2.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Se termino el partido y lo ganó @cahuracan 🏅⚽️🎈#elglobo #futbolsinviolencia #bancociudadverano2018 https://t.co/SnVhDPXCBI,2018-01-20 21:08:11,es,,11.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Se va terminando el primer tiempo ⚽️🏆⛱ 1-1 resultado parcial #futbolsinviolencia @cahuracan vs… https://t.co/NLtzrhtLoV,2018-01-20 20:37:50,es,,0.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Viví la final del día en nuestro Instagram! El ganador jugará mañana con el ganador del superclásico. ⚽️🏆☀️⛱ #futbolsinviolencia @Independiente vs @CAHuracan #mardelplata Y en la tele, seguido por @TyCSports en vivo desde el @balneario12 https://t.co/xtYoxJ9nVx",2018-01-20 20:30:12,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,A las 17 @cahuracan vs @independiente ⚽️🏅⛱☀️🕶 desde #mardelplata @Augusto_ok vivilo en vivo por… https://t.co/sCjj16DuJp,2018-01-20 17:51:22,es,,2.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Tiro libre indirecto ⚽️ #futbolsinviolencia @CAHuracan va @SanLorenzo en @balneario12 Vivilo en vivo por @TyCSports https://t.co/rcehqgWRin,2018-01-20 16:25:31,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#tirolibre #sanlorenzohuracan #futbolsinviolencia ⚽️🏆☀️⛱ https://t.co/wVyAdyDApr,2018-01-20 16:07:58,und,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Seguí el torneo en nuestro Instagram!,2018-01-20 15:54:50,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Ya arranca el torneo y estos son algunos de los grandes que van a estar jugando! (salvo… https://t.co/GkWkBKbR0N,2018-01-20 14:52:44,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Palpitando los superclásicos⚽️🏆 #futbolsinviolencia @bocajrsoficial @carpoficial @independiente… https://t.co/EyxetEb9kC,2018-01-19 22:33:15,es,,5.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Así nos divertimos hoy en #BahiaVarese☀️🕶⛱#bancociudadverano2018 #mardel #mdq samplemk https://t.co/zqb7OhpVBa,2018-01-19 21:05:27,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"RT @SL_Senior: #CopaFundacionBancoCiudad 
Varios de nuestros jugadores estarán disputando mañana sábado 12hs en Punta Mogotes, un torneo re…",2018-01-19 17:59:30,es,,0.0,9.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"RT @RacingClub: El presidente Blanco, el vicepresidente Chiodini y el secretario técnico Milito participaron junto a autoridades del @Banco…",2018-01-19 17:58:16,es,,0.0,28.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,🚌⚽️ Así se vive el viaje a #lafeliz! #FutbolSinViolencia 🏆 @bocajrsoficial @carpoficial… https://t.co/7o4ke3X3es,2018-01-19 15:04:45,es,,0.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Este finde todos ellos -y muchos más- te esperan en #mardel! ⚽️🏆 #futbolsinviolencia… https://t.co/HVxGFi7aY4,2018-01-16 16:08:12,es,,3.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Se viene! ⚽️🏆 #futbolsinviolencia #copafundacionbancociudad https://t.co/48ycnns8VR,2018-01-16 14:40:04,es,,2.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,¡Este verano volvemos a Mar del Plata con los clásicos del fútbol argentino!. Se viene la #CopaFundaciónBancoCiudad a beneficio del Hospital de Niños de Mar del Plata ⚽☀️#FutbolSinViolencia https://t.co/PI1n9LJBih,2018-01-12 19:43:19,es,,7.0,3.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Informate con el @InstPyME #Economia #Perspectivas2018 📊📈 https://t.co/JIwt1RnXGf,2018-01-10 17:40:41,es,,6.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"🎨 Te invitamos a la Muestra ""Formas del Tiempo"" de la artista Magdalena Pini. Visitala desde 15 de enero hasta el 23 de febrero, de lunes a viernes de 10 a 15 hs en nuestro #EspaciodeArte de Florida 302, CABA
Te esperamos! 🖼️ https://t.co/9cHmAJl99w",2018-01-10 13:30:04,es,,2.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Si la vas a hacer #HacelaBien 😉🚚🌳👫🐕🏕️ https://t.co/1hTk5pfwIi,2018-01-05 19:29:34,es,,2.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#BúsquedaLaboral 🎓📚 Si tenés hasta 26 años y te encontrás estudiando alguna carrera universitaria de Ciencias Económicas, Humanísticas o Sociales, te estamos buscando para participar del Programa de Estudiantes para Sucursales Comerciales. Inscribite➡️ https://t.co/oIrBncNHp1 https://t.co/usYmwMppko",2018-01-05 15:04:11,es,,478.0,155.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#BúsquedaLaboral 💼🔎Si residís en CABA/GBA te estamos buscando para sumarte a nuestra Fuerza de Ventas. Conocé los detalles y requisitos para postularte haciendo click acá ➡️ https://t.co/79xfgQTtwK https://t.co/k5kN7JjkeV,2018-01-04 20:21:50,es,,5.0,6.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Este finde nos encontramos de nuevo en coto_ar, dónde más? 💳➡️https://t.co/PdhWv2y7Hq #super… https://t.co/Pqdd0PYJPd",2018-01-04 20:10:04,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#BúsquedaLaboral ⚠️ Te estamos buscando para sumarte al área de Empresas, como Oficial de Negocios Pyme. Conocé los detalles y requisitos para postularte haciendo click acá ➡️ https://t.co/StP4QrBKLl https://t.co/4Gobhx3ceW",2018-01-03 14:31:02,es,,7.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
